#    time [s]          t9 [GK]          density [g/cc]
  7.4916100000e+02  8.9367300000e-01  7.1896900000e+05
  7.4918800000e+02  8.9350300000e-01  7.1915500000e+05
  7.4921600000e+02  8.9333400000e-01  7.1934400000e+05
  7.4924300000e+02  8.9316500000e-01  7.1952900000e+05
  7.4927000000e+02  8.9299600000e-01  7.1971400000e+05
  7.4929800000e+02  8.9282700000e-01  7.1990000000e+05
  7.4932500000e+02  8.9265900000e-01  7.2008900000e+05
  7.4935200000e+02  8.9249100000e-01  7.2027600000e+05
  7.4937900000e+02  8.9232300000e-01  7.2045400000e+05
  7.4940700000e+02  8.9215500000e-01  7.2064200000e+05
  7.4943400000e+02  8.9198800000e-01  7.2083000000e+05
  7.4946100000e+02  8.9182100000e-01  7.2101500000e+05
  7.4948800000e+02  8.9165400000e-01  7.2120100000e+05
  7.4951600000e+02  8.9148800000e-01  7.2138400000e+05
  7.4954300000e+02  8.9132100000e-01  7.2157000000e+05
  7.4957000000e+02  8.9115500000e-01  7.2175300000e+05
  7.4959700000e+02  8.9098900000e-01  7.2193900000e+05
  7.4962500000e+02  8.9082300000e-01  7.2212400000e+05
  7.4965200000e+02  8.9065800000e-01  7.2230700000e+05
  7.4967900000e+02  8.9049300000e-01  7.2248900000e+05
  7.4970600000e+02  8.9032800000e-01  7.2267400000e+05
  7.4973400000e+02  8.9016300000e-01  7.2285900000e+05
  7.4976100000e+02  8.8999900000e-01  7.2304000000e+05
  7.4978800000e+02  8.8983400000e-01  7.2322400000e+05
  7.4981500000e+02  8.8967000000e-01  7.2340400000e+05
  7.4984300000e+02  8.8950700000e-01  7.2359200000e+05
  7.4987000000e+02  8.8934300000e-01  7.2377100000e+05
  7.4989700000e+02  8.8918000000e-01  7.2395300000e+05
  7.4992400000e+02  8.8901700000e-01  7.2413500000e+05
  7.4995200000e+02  8.8885400000e-01  7.2431800000e+05
  7.4997900000e+02  8.8869100000e-01  7.2450300000e+05
  7.5000600000e+02  8.8852900000e-01  7.2468300000e+05
  7.5003300000e+02  8.8836700000e-01  7.2486600000e+05
  7.5006100000e+02  8.8820500000e-01  7.2504600000e+05
  7.5008800000e+02  8.8804300000e-01  7.2522900000e+05
  7.5011500000e+02  8.8788200000e-01  7.2540900000e+05
  7.5014200000e+02  8.8772100000e-01  7.2559000000e+05
  7.5017000000e+02  8.8756000000e-01  7.2577000000e+05
  7.5019700000e+02  8.8739900000e-01  7.2595400000e+05
  7.5022400000e+02  8.8723900000e-01  7.2612800000e+05
  7.5025200000e+02  8.8707900000e-01  7.2631000000e+05
  7.5027900000e+02  8.8691900000e-01  7.2649400000e+05
  7.5030600000e+02  8.8675900000e-01  7.2667200000e+05
  7.5033300000e+02  8.8659900000e-01  7.2685000000e+05
  7.5036100000e+02  8.8644000000e-01  7.2703000000e+05
  7.5038800000e+02  8.8628100000e-01  7.2720900000e+05
  7.5041500000e+02  8.8612200000e-01  7.2739000000e+05
  7.5044700000e+02  8.8594100000e-01  7.2758900000e+05
  7.5047900000e+02  8.8575100000e-01  7.2780900000e+05
  7.5051200000e+02  8.8556200000e-01  7.2802100000e+05
  7.5054500000e+02  8.8537300000e-01  7.2823500000e+05
  7.5057700000e+02  8.8518400000e-01  7.2845000000e+05
  7.5061000000e+02  8.8499500000e-01  7.2866000000e+05
  7.5064300000e+02  8.8480700000e-01  7.2887500000e+05
  7.5067600000e+02  8.8461900000e-01  7.2908600000e+05
  7.5070800000e+02  8.8443100000e-01  7.2930300000e+05
  7.5074100000e+02  8.8424400000e-01  7.2951700000e+05
  7.5077400000e+02  8.8405700000e-01  7.2972700000e+05
  7.5080600000e+02  8.8387000000e-01  7.2994000000e+05
  7.5083900000e+02  8.8368400000e-01  7.3014800000e+05
  7.5087200000e+02  8.8349800000e-01  7.3036500000e+05
  7.5090500000e+02  8.8331200000e-01  7.3057600000e+05
  7.5093700000e+02  8.8312700000e-01  7.3078600000e+05
  7.5097000000e+02  8.8294200000e-01  7.3099600000e+05
  7.5100300000e+02  8.8275700000e-01  7.3120700000e+05
  7.5103500000e+02  8.8257300000e-01  7.3141700000e+05
  7.5106800000e+02  8.8238900000e-01  7.3162900000e+05
  7.5110100000e+02  8.8220500000e-01  7.3183700000e+05
  7.5113400000e+02  8.8202200000e-01  7.3204700000e+05
  7.5116600000e+02  8.8183900000e-01  7.3225900000e+05
  7.5119900000e+02  8.8165600000e-01  7.3246700000e+05
  7.5123200000e+02  8.8147400000e-01  7.3267500000e+05
  7.5126400000e+02  8.8129200000e-01  7.3288400000e+05
  7.5129700000e+02  8.8111000000e-01  7.3309200000e+05
  7.5133000000e+02  8.8092900000e-01  7.3330100000e+05
  7.5136200000e+02  8.8074800000e-01  7.3350900000e+05
  7.5139500000e+02  8.8056700000e-01  7.3371500000e+05
  7.5142800000e+02  8.8038600000e-01  7.3392600000e+05
  7.5146100000e+02  8.8020600000e-01  7.3413200000e+05
  7.5149300000e+02  8.8002700000e-01  7.3433800000e+05
  7.5152600000e+02  8.7984700000e-01  7.3454600000e+05
  7.5155900000e+02  8.7966800000e-01  7.3475500000e+05
  7.5159100000e+02  8.7948900000e-01  7.3496100000e+05
  7.5162400000e+02  8.7931100000e-01  7.3516700000e+05
  7.5165700000e+02  8.7913200000e-01  7.3537300000e+05
  7.5169000000e+02  8.7895500000e-01  7.3557500000e+05
  7.5172200000e+02  8.7877700000e-01  7.3578500000e+05
  7.5175500000e+02  8.7860000000e-01  7.3599000000e+05
  7.5178800000e+02  8.7842300000e-01  7.3619300000e+05
  7.5182000000e+02  8.7824600000e-01  7.3639700000e+05
  7.5185300000e+02  8.7807000000e-01  7.3660300000e+05
  7.5188600000e+02  8.7789400000e-01  7.3680900000e+05
  7.5191900000e+02  8.7771900000e-01  7.3701400000e+05
  7.5195100000e+02  8.7754300000e-01  7.3721700000e+05
  7.5198400000e+02  8.7736800000e-01  7.3741700000e+05
  7.5201700000e+02  8.7719400000e-01  7.3762600000e+05
  7.5204900000e+02  8.7701900000e-01  7.3782600000e+05
  7.5208200000e+02  8.7684500000e-01  7.3803100000e+05
  7.5211500000e+02  8.7667100000e-01  7.3823200000e+05
  7.5214800000e+02  8.7649800000e-01  7.3843500000e+05
  7.5218000000e+02  8.7632500000e-01  7.3863900000e+05
  7.5221300000e+02  8.7615200000e-01  7.3884200000e+05
  7.5224600000e+02  8.7598000000e-01  7.3903900000e+05
  7.5227800000e+02  8.7580800000e-01  7.3924600000e+05
  7.5231100000e+02  8.7563600000e-01  7.3944400000e+05
  7.5234400000e+02  8.7546400000e-01  7.3964400000e+05
  7.5237600000e+02  8.7529300000e-01  7.3984600000e+05
  7.5240900000e+02  8.7512200000e-01  7.4004900000e+05
  7.5244200000e+02  8.7495100000e-01  7.4024700000e+05
  7.5247500000e+02  8.7478100000e-01  7.4044800000e+05
  7.5250700000e+02  8.7461100000e-01  7.4065200000e+05
  7.5254000000e+02  8.7444100000e-01  7.4085000000e+05
  7.5257300000e+02  8.7427200000e-01  7.4104700000e+05
  7.5260500000e+02  8.7410300000e-01  7.4124500000e+05
  7.5263800000e+02  8.7393400000e-01  7.4144600000e+05
  7.5267100000e+02  8.7376500000e-01  7.4164700000e+05
  7.5270400000e+02  8.7359700000e-01  7.4184600000e+05
  7.5273600000e+02  8.7342900000e-01  7.4204400000e+05
  7.5276900000e+02  8.7326200000e-01  7.4224400000e+05
  7.5280200000e+02  8.7309400000e-01  7.4244200000e+05
  7.5283400000e+02  8.7292700000e-01  7.4264000000e+05
  7.5286700000e+02  8.7276100000e-01  7.4283900000e+05
  7.5290000000e+02  8.7259400000e-01  7.4303400000e+05
  7.5293300000e+02  8.7242800000e-01  7.4323200000e+05
  7.5296500000e+02  8.7226200000e-01  7.4342800000e+05
  7.5299800000e+02  8.7209700000e-01  7.4362300000e+05
  7.5303100000e+02  8.7193200000e-01  7.4382100000e+05
  7.5306300000e+02  8.7176700000e-01  7.4402000000e+05
  7.5309600000e+02  8.7160200000e-01  7.4421500000e+05
  7.5312900000e+02  8.7143800000e-01  7.4441000000e+05
  7.5316100000e+02  8.7127400000e-01  7.4460600000e+05
  7.5319400000e+02  8.7111000000e-01  7.4480100000e+05
  7.5322700000e+02  8.7094700000e-01  7.4499900000e+05
  7.5326000000e+02  8.7078400000e-01  7.4519100000e+05
  7.5329200000e+02  8.7062100000e-01  7.4538700000e+05
  7.5332500000e+02  8.7045900000e-01  7.4557900000e+05
  7.5335800000e+02  8.7029600000e-01  7.4577500000e+05
  7.5339000000e+02  8.7013400000e-01  7.4596800000e+05
  7.5342300000e+02  8.6997300000e-01  7.4616400000e+05
  7.5345600000e+02  8.6981100000e-01  7.4636000000e+05
  7.5348900000e+02  8.6965000000e-01  7.4655200000e+05
  7.5352100000e+02  8.6949000000e-01  7.4674500000e+05
  7.5355400000e+02  8.6932900000e-01  7.4693800000e+05
  7.5358700000e+02  8.6916900000e-01  7.4713100000e+05
  7.5361900000e+02  8.6900900000e-01  7.4732600000e+05
  7.5365200000e+02  8.6884900000e-01  7.4751700000e+05
  7.5368500000e+02  8.6869000000e-01  7.4771000000e+05
  7.5371700000e+02  8.6853000000e-01  7.4790300000e+05
  7.5375000000e+02  8.6837100000e-01  7.4809600000e+05
  7.5378300000e+02  8.6821300000e-01  7.4828500000e+05
  7.5381600000e+02  8.6805400000e-01  7.4847500000e+05
  7.5384800000e+02  8.6789600000e-01  7.4866800000e+05
  7.5388100000e+02  8.6773800000e-01  7.4886200000e+05
  7.5391400000e+02  8.6758100000e-01  7.4905600000e+05
  7.5394600000e+02  8.6742400000e-01  7.4924000000e+05
  7.5397900000e+02  8.6726700000e-01  7.4943300000e+05
  7.5401200000e+02  8.6711000000e-01  7.4962300000e+05
  7.5404500000e+02  8.6695400000e-01  7.4981400000e+05
  7.5407700000e+02  8.6679800000e-01  7.5000100000e+05
  7.5411000000e+02  8.6664200000e-01  7.5019200000e+05
  7.5414300000e+02  8.6648600000e-01  7.5038200000e+05
  7.5417500000e+02  8.6633100000e-01  7.5057000000e+05
  7.5420800000e+02  8.6617600000e-01  7.5076400000e+05
  7.5424100000e+02  8.6602200000e-01  7.5094800000e+05
  7.5427400000e+02  8.6586700000e-01  7.5113900000e+05
  7.5430600000e+02  8.6571300000e-01  7.5133000000e+05
  7.5433900000e+02  8.6556000000e-01  7.5151500000e+05
  7.5437200000e+02  8.6540600000e-01  7.5170400000e+05
  7.5440400000e+02  8.6525300000e-01  7.5189400000e+05
  7.5443700000e+02  8.6510000000e-01  7.5208000000e+05
  7.5447000000e+02  8.6494800000e-01  7.5226800000e+05
  7.5450300000e+02  8.6479500000e-01  7.5245300000e+05
  7.5453500000e+02  8.6464300000e-01  7.5264300000e+05
  7.5456800000e+02  8.6449100000e-01  7.5283000000e+05
  7.5460100000e+02  8.6434000000e-01  7.5301200000e+05
  7.5463300000e+02  8.6418900000e-01  7.5320100000e+05
  7.5466600000e+02  8.6403800000e-01  7.5338600000e+05
  7.5469900000e+02  8.6388700000e-01  7.5357000000e+05
  7.5473100000e+02  8.6373700000e-01  7.5375700000e+05
  7.5476400000e+02  8.6358700000e-01  7.5394100000e+05
  7.5479700000e+02  8.6343700000e-01  7.5413000000e+05
  7.5483000000e+02  8.6328800000e-01  7.5431800000e+05
  7.5486200000e+02  8.6313800000e-01  7.5450000000e+05
  7.5489500000e+02  8.6298900000e-01  7.5468600000e+05
  7.5492800000e+02  8.6284100000e-01  7.5487100000e+05
  7.5496000000e+02  8.6269200000e-01  7.5505400000e+05
  7.5499300000e+02  8.6254400000e-01  7.5523700000e+05
  7.5502600000e+02  8.6239600000e-01  7.5542200000e+05
  7.5505900000e+02  8.6224900000e-01  7.5560700000e+05
  7.5509100000e+02  8.6210200000e-01  7.5578900000e+05
  7.5512400000e+02  8.6195500000e-01  7.5597400000e+05
  7.5515700000e+02  8.6180800000e-01  7.5615600000e+05
  7.5518900000e+02  8.6166100000e-01  7.5633900000e+05
  7.5522200000e+02  8.6151500000e-01  7.5652500000e+05
  7.5525500000e+02  8.6136900000e-01  7.5670600000e+05
  7.5528800000e+02  8.6122400000e-01  7.5688800000e+05
  7.5532000000e+02  8.6107800000e-01  7.5706800000e+05
  7.5535300000e+02  8.6093300000e-01  7.5725400000e+05
  7.5538600000e+02  8.6078900000e-01  7.5743400000e+05
  7.5541800000e+02  8.6064400000e-01  7.5761400000e+05
  7.5545100000e+02  8.6050000000e-01  7.5779300000e+05
  7.5548400000e+02  8.6035600000e-01  7.5798000000e+05
  7.5551600000e+02  8.6021200000e-01  7.5815800000e+05
  7.5554900000e+02  8.6006900000e-01  7.5834000000e+05
  7.5558200000e+02  8.5992500000e-01  7.5851900000e+05
  7.5561500000e+02  8.5978300000e-01  7.5870100000e+05
  7.5564700000e+02  8.5964000000e-01  7.5887900000e+05
  7.5568000000e+02  8.5949800000e-01  7.5906300000e+05
  7.5571300000e+02  8.5935500000e-01  7.5924200000e+05
  7.5574500000e+02  8.5921400000e-01  7.5941900000e+05
  7.5577800000e+02  8.5907200000e-01  7.5960300000e+05
  7.5581100000e+02  8.5893100000e-01  7.5977700000e+05
  7.5584400000e+02  8.5879000000e-01  7.5995800000e+05
  7.5587600000e+02  8.5864900000e-01  7.6013300000e+05
  7.5590900000e+02  8.5850800000e-01  7.6031300000e+05
  7.5594200000e+02  8.5836800000e-01  7.6049300000e+05
  7.5597400000e+02  8.5822800000e-01  7.6067000000e+05
  7.5600700000e+02  8.5808900000e-01  7.6084800000e+05
  7.5604000000e+02  8.5794900000e-01  7.6103300000e+05
  7.5607200000e+02  8.5780900000e-01  7.6120800000e+05
  7.5610500000e+02  8.5767000000e-01  7.6138600000e+05
  7.5613800000e+02  8.5753100000e-01  7.6156500000e+05
  7.5617100000e+02  8.5739200000e-01  7.6173800000e+05
  7.5620300000e+02  8.5725400000e-01  7.6191600000e+05
  7.5623600000e+02  8.5711600000e-01  7.6209300000e+05
  7.5626900000e+02  8.5697800000e-01  7.6227100000e+05
  7.5630100000e+02  8.5684000000e-01  7.6244600000e+05
  7.5633400000e+02  8.5670200000e-01  7.6262100000e+05
  7.5636700000e+02  8.5656500000e-01  7.6280000000e+05
  7.5640000000e+02  8.5642800000e-01  7.6297300000e+05
  7.5643200000e+02  8.5629200000e-01  7.6314900000e+05
  7.5646500000e+02  8.5615500000e-01  7.6332800000e+05
  7.5649800000e+02  8.5601900000e-01  7.6350400000e+05
  7.5653000000e+02  8.5588300000e-01  7.6367900000e+05
  7.5656300000e+02  8.5574800000e-01  7.6385400000e+05
  7.5659600000e+02  8.5561200000e-01  7.6403000000e+05
  7.5662900000e+02  8.5547700000e-01  7.6420000000e+05
  7.5666100000e+02  8.5534200000e-01  7.6437600000e+05
  7.5669400000e+02  8.5520800000e-01  7.6455000000e+05
  7.5672700000e+02  8.5507400000e-01  7.6472500000e+05
  7.5675900000e+02  8.5493900000e-01  7.6489700000e+05
  7.5679200000e+02  8.5480600000e-01  7.6507100000e+05
  7.5682500000e+02  8.5467200000e-01  7.6524600000e+05
  7.5685700000e+02  8.5453900000e-01  7.6541800000e+05
  7.5689000000e+02  8.5440600000e-01  7.6559500000e+05
  7.5692300000e+02  8.5427300000e-01  7.6576500000e+05
  7.5695600000e+02  8.5414000000e-01  7.6593600000e+05
  7.5698800000e+02  8.5400800000e-01  7.6611300000e+05
  7.5702100000e+02  8.5387600000e-01  7.6628300000e+05
  7.5705400000e+02  8.5374400000e-01  7.6645500000e+05
  7.5708600000e+02  8.5361300000e-01  7.6662800000e+05
  7.5711900000e+02  8.5348100000e-01  7.6679900000e+05
  7.5715200000e+02  8.5335000000e-01  7.6697300000e+05
  7.5718500000e+02  8.5322000000e-01  7.6714200000e+05
  7.5721700000e+02  8.5308900000e-01  7.6731500000e+05
  7.5725000000e+02  8.5295900000e-01  7.6748900000e+05
  7.5728300000e+02  8.5282900000e-01  7.6765700000e+05
  7.5731500000e+02  8.5269900000e-01  7.6782700000e+05
  7.5734800000e+02  8.5257000000e-01  7.6800200000e+05
  7.5738100000e+02  8.5244000000e-01  7.6816900000e+05
  7.5741400000e+02  8.5231100000e-01  7.6833800000e+05
  7.5744600000e+02  8.5218200000e-01  7.6851400000e+05
  7.5747900000e+02  8.5205400000e-01  7.6867900000e+05
  7.5751200000e+02  8.5192600000e-01  7.6885000000e+05
  7.5754400000e+02  8.5179800000e-01  7.6901800000e+05
  7.5757700000e+02  8.5167000000e-01  7.6918800000e+05
  7.5761000000e+02  8.5154200000e-01  7.6936100000e+05
  7.5764300000e+02  8.5141500000e-01  7.6952900000e+05
  7.5767500000e+02  8.5128800000e-01  7.6969500000e+05
  7.5770800000e+02  8.5116100000e-01  7.6986700000e+05
  7.5774100000e+02  8.5103500000e-01  7.7003100000e+05
  7.5777300000e+02  8.5090800000e-01  7.7020300000e+05
  7.5780600000e+02  8.5078200000e-01  7.7037100000e+05
  7.5783900000e+02  8.5065600000e-01  7.7053700000e+05
  7.5787100000e+02  8.5053100000e-01  7.7070400000e+05
  7.5790400000e+02  8.5040500000e-01  7.7087200000e+05
  7.5793700000e+02  8.5028000000e-01  7.7104200000e+05
  7.5797000000e+02  8.5015600000e-01  7.7120700000e+05
  7.5800200000e+02  8.5003100000e-01  7.7137300000e+05
  7.5803500000e+02  8.4990700000e-01  7.7154300000e+05
  7.5806800000e+02  8.4978200000e-01  7.7170700000e+05
  7.5810000000e+02  8.4965800000e-01  7.7187800000e+05
  7.5813300000e+02  8.4953500000e-01  7.7203800000e+05
  7.5816600000e+02  8.4941100000e-01  7.7220400000e+05
  7.5819900000e+02  8.4928800000e-01  7.7237400000e+05
  7.5823100000e+02  8.4916500000e-01  7.7254100000e+05
  7.5826400000e+02  8.4904300000e-01  7.7270200000e+05
  7.5829700000e+02  8.4892000000e-01  7.7287000000e+05
  7.5832900000e+02  8.4879800000e-01  7.7303900000e+05
  7.5836200000e+02  8.4867600000e-01  7.7320000000e+05
  7.5839500000e+02  8.4855400000e-01  7.7336800000e+05
  7.5842800000e+02  8.4843300000e-01  7.7353200000e+05
  7.5846000000e+02  8.4831100000e-01  7.7369700000e+05
  7.5849300000e+02  8.4819000000e-01  7.7386000000e+05
  7.5852600000e+02  8.4807000000e-01  7.7402700000e+05
  7.5855800000e+02  8.4794900000e-01  7.7419100000e+05
  7.5859100000e+02  8.4782900000e-01  7.7435500000e+05
  7.5862400000e+02  8.4770900000e-01  7.7451500000e+05
  7.5865600000e+02  8.4758900000e-01  7.7468000000e+05
  7.5868900000e+02  8.4746900000e-01  7.7484300000e+05
  7.5872200000e+02  8.4735000000e-01  7.7500800000e+05
  7.5875500000e+02  8.4723000000e-01  7.7517000000e+05
  7.5878700000e+02  8.4711200000e-01  7.7533400000e+05
  7.5882000000e+02  8.4699000000e-01  7.7549800000e+05
  7.5885300000e+02  8.4686800000e-01  7.7566000000e+05
  7.5888500000e+02  8.4674700000e-01  7.7582900000e+05
  7.5891800000e+02  8.4662600000e-01  7.7598800000e+05
  7.5895100000e+02  8.4650500000e-01  7.7615800000e+05
  7.5898400000e+02  8.4638500000e-01  7.7632000000e+05
  7.5901600000e+02  8.4626500000e-01  7.7648100000e+05
  7.5904900000e+02  8.4614500000e-01  7.7664700000e+05
  7.5908200000e+02  8.4602500000e-01  7.7681000000e+05
  7.5911400000e+02  8.4590600000e-01  7.7697300000e+05
  7.5914700000e+02  8.4578600000e-01  7.7713500000e+05
  7.5918000000e+02  8.4566700000e-01  7.7729900000e+05
  7.5921200000e+02  8.4554900000e-01  7.7746000000e+05
  7.5924500000e+02  8.4543000000e-01  7.7762000000e+05
  7.5927800000e+02  8.4531200000e-01  7.7778100000e+05
  7.5931100000e+02  8.4519400000e-01  7.7795000000e+05
  7.5934300000e+02  8.4507700000e-01  7.7810800000e+05
  7.5937600000e+02  8.4495900000e-01  7.7826900000e+05
  7.5940900000e+02  8.4484200000e-01  7.7842900000e+05
  7.5944100000e+02  8.4472500000e-01  7.7859200000e+05
  7.5947400000e+02  8.4460900000e-01  7.7875400000e+05
  7.5950700000e+02  8.4449200000e-01  7.7891400000e+05
  7.5954000000e+02  8.4437600000e-01  7.7907500000e+05
  7.5957200000e+02  8.4426000000e-01  7.7923500000e+05
  7.5960500000e+02  8.4414500000e-01  7.7939500000e+05
  7.5963800000e+02  8.4402900000e-01  7.7955800000e+05
  7.5967000000e+02  8.4391400000e-01  7.7971700000e+05
  7.5970300000e+02  8.4379900000e-01  7.7987300000e+05
  7.5973600000e+02  8.4368400000e-01  7.8003300000e+05
  7.5976900000e+02  8.4357000000e-01  7.8019500000e+05
  7.5980100000e+02  8.4345600000e-01  7.8035100000e+05
  7.5983400000e+02  8.4334200000e-01  7.8051500000e+05
  7.5986700000e+02  8.4322800000e-01  7.8067300000e+05
  7.5989900000e+02  8.4311500000e-01  7.8083000000e+05
  7.5993200000e+02  8.4300200000e-01  7.8099000000e+05
  7.5996500000e+02  8.4288900000e-01  7.8114600000e+05
  7.5999700000e+02  8.4277600000e-01  7.8130700000e+05
  7.6003000000e+02  8.4266300000e-01  7.8146100000e+05
  7.6006300000e+02  8.4255100000e-01  7.8162000000e+05
  7.6009600000e+02  8.4243900000e-01  7.8178100000e+05
  7.6012800000e+02  8.4232700000e-01  7.8193800000e+05
  7.6016100000e+02  8.4221600000e-01  7.8209600000e+05
  7.6019400000e+02  8.4210400000e-01  7.8224900000e+05
  7.6022600000e+02  8.4199300000e-01  7.8241200000e+05
  7.6025900000e+02  8.4188200000e-01  7.8256400000e+05
  7.6029200000e+02  8.4177200000e-01  7.8272100000e+05
  7.6032500000e+02  8.4166100000e-01  7.8287400000e+05
  7.6035700000e+02  8.4155100000e-01  7.8303500000e+05
  7.6039000000e+02  8.4144100000e-01  7.8319100000e+05
  7.6042300000e+02  8.4133100000e-01  7.8334900000e+05
  7.6045500000e+02  8.4122200000e-01  7.8349900000e+05
  7.6048800000e+02  8.4111300000e-01  7.8365800000e+05
  7.6052100000e+02  8.4100400000e-01  7.8381400000e+05
  7.6055400000e+02  8.4089500000e-01  7.8396900000e+05
  7.6058600000e+02  8.4078600000e-01  7.8412300000e+05
  7.6061900000e+02  8.4067800000e-01  7.8428400000e+05
  7.6065200000e+02  8.4057000000e-01  7.8443200000e+05
  7.6068400000e+02  8.4046200000e-01  7.8459000000e+05
  7.6071700000e+02  8.4035400000e-01  7.8474700000e+05
  7.6075000000e+02  8.4024700000e-01  7.8490100000e+05
  7.6078300000e+02  8.4014000000e-01  7.8504900000e+05
  7.6081500000e+02  8.4003300000e-01  7.8520400000e+05
  7.6084800000e+02  8.3992600000e-01  7.8536100000e+05
  7.6088100000e+02  8.3981900000e-01  7.8551400000e+05
  7.6091300000e+02  8.3971300000e-01  7.8567000000e+05
  7.6094600000e+02  8.3960700000e-01  7.8581800000e+05
